mixed_id,file_path,media_type,true_label,true_label_name,source_label,source_label_name,source_split,actual_media_type
602,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000617_Faceswap_000617.mp4,video,1,Fake,1,Fake,video_test,video
603,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000001_Inpainting_000001.mp4,video,1,Fake,1,Fake,video_test,video
604,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000601_Outpainting_000601.mp4,video,1,Fake,1,Fake,video_test,video
605,/content/drive/MyDrive/skripsi/dataset_image/tampered/000167_002510.jpg,image,1,Fake,2,Tampered,image_binary_input,image
606,/content/drive/MyDrive/skripsi/dataset_video/real/004995_Real_004995.mp4,video,0,Real,0,Real,video_test,video
607,/content/drive/MyDrive/skripsi/dataset_video/real/003479_Real_003479.mp4,video,0,Real,0,Real,video_test,video
608,/content/drive/MyDrive/skripsi/dataset_video/real/000560_Real_000560.mp4,video,0,Real,0,Real,video_test,video
609,/content/drive/MyDrive/skripsi/dataset_image/tampered/001442_001650.jpg,image,1,Fake,2,Tampered,image_binary_input,image
610,/content/drive/MyDrive/skripsi/dataset_image/tampered/003095_001439.jpg,image,1,Fake,2,Tampered,image_binary_input,image
611,/content/drive/MyDrive/skripsi/dataset_image/tampered/000631_003008.jpg,image,1,Fake,2,Tampered,image_binary_input,image
612,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001036_001563.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
613,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000621_Interpolation_000621.mp4,video,1,Fake,1,Fake,video_test,video
614,/content/drive/MyDrive/skripsi/dataset_video/real/002360_Real_002360.mp4,video,0,Real,0,Real,video_test,video
615,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000529_TI2V_000529.mp4,video,1,Fake,1,Fake,video_test,video
616,/content/drive/MyDrive/skripsi/dataset_image/tampered/002480_000624.jpg,image,1,Fake,2,Tampered,image_binary_input,image
617,/content/drive/MyDrive/skripsi/dataset_image/real/001836_001938.jpg,image,0,Real,0,Real,image_binary_input,image
618,/content/drive/MyDrive/skripsi/dataset_image/tampered/000456_002276.jpg,image,1,Fake,2,Tampered,image_binary_input,image
619,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000014_Faceswap_000014.mp4,video,1,Fake,1,Fake,video_test,video
620,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000360_Faceswap_000360.mp4,video,1,Fake,1,Fake,video_test,video
621,/content/drive/MyDrive/skripsi/dataset_video/real/000788_Real_000788.mp4,video,0,Real,0,Real,video_test,video
622,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000501_TI2V_000501.mp4,video,1,Fake,1,Fake,video_test,video
623,/content/drive/MyDrive/skripsi/dataset_image/real/002008_000934.jpg,image,0,Real,0,Real,image_binary_input,image
624,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001733_000674.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
625,/content/drive/MyDrive/skripsi/dataset_video/real/001783_Real_001783.mp4,video,0,Real,0,Real,video_test,video
626,/content/drive/MyDrive/skripsi/dataset_video/real/002216_Real_002216.mp4,video,0,Real,0,Real,video_test,video
627,/content/drive/MyDrive/skripsi/dataset_video/real/001471_Real_001471.mp4,video,0,Real,0,Real,video_test,video
628,/content/drive/MyDrive/skripsi/dataset_image/real/001971_001131.jpg,image,0,Real,0,Real,image_binary_input,image
629,/content/drive/MyDrive/skripsi/dataset_image/real/001794_002788.jpg,image,0,Real,0,Real,image_binary_input,image
630,/content/drive/MyDrive/skripsi/dataset_image/real/002542_001331.jpg,image,0,Real,0,Real,image_binary_input,image
631,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000412_Outpainting_000412.mp4,video,1,Fake,1,Fake,video_test,video
632,/content/drive/MyDrive/skripsi/dataset_image/real/001938_001978.jpg,image,0,Real,0,Real,image_binary_input,image
633,/content/drive/MyDrive/skripsi/dataset_video/real/001811_Real_001811.mp4,video,0,Real,0,Real,video_test,video
634,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000094_TI2V_000094.mp4,video,1,Fake,1,Fake,video_test,video
635,/content/drive/MyDrive/skripsi/dataset_image/tampered/001796_001839.jpg,image,1,Fake,2,Tampered,image_binary_input,image
636,/content/drive/MyDrive/skripsi/dataset_video/real/002453_Real_002453.mp4,video,0,Real,0,Real,video_test,video
637,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002093_000028.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
638,/content/drive/MyDrive/skripsi/dataset_image/real/002926_002455.jpg,image,0,Real,0,Real,image_binary_input,image
639,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000071_Outpainting_000071.mp4,video,1,Fake,1,Fake,video_test,video
640,/content/drive/MyDrive/skripsi/dataset_video/real/000883_Real_000883.mp4,video,0,Real,0,Real,video_test,video
641,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000225_T2V_000225.mp4,video,1,Fake,1,Fake,video_test,video
642,/content/drive/MyDrive/skripsi/dataset_image/real/000043_002251.jpg,image,0,Real,0,Real,image_binary_input,image
643,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000371_Interpolation_000371.mp4,video,1,Fake,1,Fake,video_test,video
644,/content/drive/MyDrive/skripsi/dataset_image/tampered/002277_002845.jpg,image,1,Fake,2,Tampered,image_binary_input,image
645,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000334_Inpainting_000334.mp4,video,1,Fake,1,Fake,video_test,video
646,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000539_T2V_000539.mp4,video,1,Fake,1,Fake,video_test,video
647,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000298_Interpolation_000298.mp4,video,1,Fake,1,Fake,video_test,video
648,/content/drive/MyDrive/skripsi/dataset_image/tampered/002908_001823.jpg,image,1,Fake,2,Tampered,image_binary_input,image
649,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002279_003135.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
650,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002755_002109.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
651,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000344_000251.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
652,/content/drive/MyDrive/skripsi/dataset_image/real/002773_001892.jpg,image,0,Real,0,Real,image_binary_input,image
653,/content/drive/MyDrive/skripsi/dataset_image/real/001775_002955.jpg,image,0,Real,0,Real,image_binary_input,image
654,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000413_001397.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
655,/content/drive/MyDrive/skripsi/dataset_video/real/000421_Real_000421.mp4,video,0,Real,0,Real,video_test,video
656,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000128_Interpolation_000128.mp4,video,1,Fake,1,Fake,video_test,video
657,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000496_Outpainting_000496.mp4,video,1,Fake,1,Fake,video_test,video
658,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001807_003149.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
659,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000124_TI2V_000124.mp4,video,1,Fake,1,Fake,video_test,video
660,/content/drive/MyDrive/skripsi/dataset_image/real/001392_001307.jpg,image,0,Real,0,Real,image_binary_input,image
661,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000271_Extrapolation_000271.mp4,video,1,Fake,1,Fake,video_test,video
662,/content/drive/MyDrive/skripsi/dataset_video/real/001244_Real_001244.mp4,video,0,Real,0,Real,video_test,video
663,/content/drive/MyDrive/skripsi/dataset_video/real/000984_Real_000984.mp4,video,0,Real,0,Real,video_test,video
664,/content/drive/MyDrive/skripsi/dataset_image/real/001045_002123.jpg,image,0,Real,0,Real,image_binary_input,image
665,/content/drive/MyDrive/skripsi/dataset_video/real/004221_Real_004221.mp4,video,0,Real,0,Real,video_test,video
666,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000310_Change_of_style_000310.mp4,video,1,Fake,1,Fake,video_test,video
667,/content/drive/MyDrive/skripsi/dataset_image/tampered/002319_003184.jpg,image,1,Fake,2,Tampered,image_binary_input,image
668,/content/drive/MyDrive/skripsi/dataset_video/real/002029_Real_002029.mp4,video,0,Real,0,Real,video_test,video
669,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000677_001553.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
670,/content/drive/MyDrive/skripsi/dataset_image/tampered/000368_000393.jpg,image,1,Fake,2,Tampered,image_binary_input,image
671,/content/drive/MyDrive/skripsi/dataset_image/real/000489_000798.jpg,image,0,Real,0,Real,image_binary_input,image
672,/content/drive/MyDrive/skripsi/dataset_image/tampered/002797_003114.jpg,image,1,Fake,2,Tampered,image_binary_input,image
673,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001195_001614.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
674,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000904_002873.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
675,/content/drive/MyDrive/skripsi/dataset_image/real/001591_000273.jpg,image,0,Real,0,Real,image_binary_input,image
676,/content/drive/MyDrive/skripsi/dataset_image/real/000584_001878.jpg,image,0,Real,0,Real,image_binary_input,image
677,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000577_TI2V_000577.mp4,video,1,Fake,1,Fake,video_test,video
678,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002543_000446.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
679,/content/drive/MyDrive/skripsi/dataset_image/tampered/001229_001295.jpg,image,1,Fake,2,Tampered,image_binary_input,image
680,/content/drive/MyDrive/skripsi/dataset_video/real/003265_Real_003265.mp4,video,0,Real,0,Real,video_test,video
681,/content/drive/MyDrive/skripsi/dataset_video/real/002163_Real_002163.mp4,video,0,Real,0,Real,video_test,video
682,/content/drive/MyDrive/skripsi/dataset_image/real/001832_002130.jpg,image,0,Real,0,Real,image_binary_input,image
683,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000217_Inpainting_000217.mp4,video,1,Fake,1,Fake,video_test,video
684,/content/drive/MyDrive/skripsi/dataset_image/real/001825_001249.jpg,image,0,Real,0,Real,image_binary_input,image
685,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002991_001045.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
686,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000177_Inpainting_000177.mp4,video,1,Fake,1,Fake,video_test,video
687,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000063_001569.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
688,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000370_T2V_000370.mp4,video,1,Fake,1,Fake,video_test,video
689,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000018_Outpainting_000018.mp4,video,1,Fake,1,Fake,video_test,video
690,/content/drive/MyDrive/skripsi/dataset_video/real/003043_Real_003043.mp4,video,0,Real,0,Real,video_test,video
691,/content/drive/MyDrive/skripsi/dataset_video/real/001026_Real_001026.mp4,video,0,Real,0,Real,video_test,video
692,/content/drive/MyDrive/skripsi/dataset_image/tampered/003132_001768.jpg,image,1,Fake,2,Tampered,image_binary_input,image
693,/content/drive/MyDrive/skripsi/dataset_video/real/001602_Real_001602.mp4,video,0,Real,0,Real,video_test,video
694,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001444_001260.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
695,/content/drive/MyDrive/skripsi/dataset_image/real/000965_001566.jpg,image,0,Real,0,Real,image_binary_input,image
696,/content/drive/MyDrive/skripsi/dataset_video/real/004684_Real_004684.mp4,video,0,Real,0,Real,video_test,video
697,/content/drive/MyDrive/skripsi/dataset_video/real/004048_Real_004048.mp4,video,0,Real,0,Real,video_test,video
698,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000201_T2V_000201.mp4,video,1,Fake,1,Fake,video_test,video
699,/content/drive/MyDrive/skripsi/dataset_video/real/003955_Real_003955.mp4,video,0,Real,0,Real,video_test,video
700,/content/drive/MyDrive/skripsi/dataset_image/real/000810_001656.jpg,image,0,Real,0,Real,image_binary_input,image
701,/content/drive/MyDrive/skripsi/dataset_video/real/003399_Real_003399.mp4,video,0,Real,0,Real,video_test,video
702,/content/drive/MyDrive/skripsi/dataset_image/tampered/000536_000670.jpg,image,1,Fake,2,Tampered,image_binary_input,image
703,/content/drive/MyDrive/skripsi/dataset_image/real/001872_000053.jpg,image,0,Real,0,Real,image_binary_input,image
704,/content/drive/MyDrive/skripsi/dataset_image/tampered/002369_002039.jpg,image,1,Fake,2,Tampered,image_binary_input,image
705,/content/drive/MyDrive/skripsi/dataset_image/real/002801_003011.jpg,image,0,Real,0,Real,image_binary_input,image
706,/content/drive/MyDrive/skripsi/dataset_image/real/000688_000879.jpg,image,0,Real,0,Real,image_binary_input,image
707,/content/drive/MyDrive/skripsi/dataset_image/real/003017_001884.jpg,image,0,Real,0,Real,image_binary_input,image
708,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002262_002503.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
709,/content/drive/MyDrive/skripsi/dataset_image/real/001004_001161.jpg,image,0,Real,0,Real,image_binary_input,image
710,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000501_Outpainting_000501.mp4,video,1,Fake,1,Fake,video_test,video
711,/content/drive/MyDrive/skripsi/dataset_video/real/000645_Real_000645.mp4,video,0,Real,0,Real,video_test,video
712,/content/drive/MyDrive/skripsi/dataset_image/real/002728_002445.jpg,image,0,Real,0,Real,image_binary_input,image
713,/content/drive/MyDrive/skripsi/dataset_video/real/001085_Real_001085.mp4,video,0,Real,0,Real,video_test,video
714,/content/drive/MyDrive/skripsi/dataset_image/tampered/003034_002863.jpg,image,1,Fake,2,Tampered,image_binary_input,image
715,/content/drive/MyDrive/skripsi/dataset_image/real/001746_002090.jpg,image,0,Real,0,Real,image_binary_input,image
716,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000241_Extrapolation_000241.mp4,video,1,Fake,1,Fake,video_test,video
717,/content/drive/MyDrive/skripsi/dataset_image/tampered/001430_000374.jpg,image,1,Fake,2,Tampered,image_binary_input,image
718,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000482_Change_of_style_000482.mp4,video,1,Fake,1,Fake,video_test,video
719,/content/drive/MyDrive/skripsi/dataset_image/real/000891_001134.jpg,image,0,Real,0,Real,image_binary_input,image
720,/content/drive/MyDrive/skripsi/dataset_image/real/000549_001511.jpg,image,0,Real,0,Real,image_binary_input,image
721,/content/drive/MyDrive/skripsi/dataset_video/real/003051_Real_003051.mp4,video,0,Real,0,Real,video_test,video
722,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000268_T2V_000268.mp4,video,1,Fake,1,Fake,video_test,video
723,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000140_TI2V_000140.mp4,video,1,Fake,1,Fake,video_test,video
724,/content/drive/MyDrive/skripsi/dataset_video/real/000558_Real_000558.mp4,video,0,Real,0,Real,video_test,video
725,/content/drive/MyDrive/skripsi/dataset_image/tampered/001156_000998.jpg,image,1,Fake,2,Tampered,image_binary_input,image
726,/content/drive/MyDrive/skripsi/dataset_image/real/001647_001530.jpg,image,0,Real,0,Real,image_binary_input,image
727,/content/drive/MyDrive/skripsi/dataset_video/real/000594_Real_000594.mp4,video,0,Real,0,Real,video_test,video
728,/content/drive/MyDrive/skripsi/dataset_image/real/000953_000900.jpg,image,0,Real,0,Real,image_binary_input,image
729,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000181_T2V_000181.mp4,video,1,Fake,1,Fake,video_test,video
730,/content/drive/MyDrive/skripsi/dataset_image/real/001906_002942.jpg,image,0,Real,0,Real,image_binary_input,image
731,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000334_000045.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
732,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000298_Inpainting_000298.mp4,video,1,Fake,1,Fake,video_test,video
733,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001877_000217.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
734,/content/drive/MyDrive/skripsi/dataset_image/tampered/002103_000454.jpg,image,1,Fake,2,Tampered,image_binary_input,image
735,/content/drive/MyDrive/skripsi/dataset_image/real/001353_001208.jpg,image,0,Real,0,Real,image_binary_input,image
736,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000736_001106.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
737,/content/drive/MyDrive/skripsi/dataset_image/real/003139_001408.jpg,image,0,Real,0,Real,image_binary_input,image
738,/content/drive/MyDrive/skripsi/dataset_image/real/000500_000266.jpg,image,0,Real,0,Real,image_binary_input,image
739,/content/drive/MyDrive/skripsi/dataset_image/tampered/001571_001706.jpg,image,1,Fake,2,Tampered,image_binary_input,image
740,/content/drive/MyDrive/skripsi/dataset_image/real/001527_002436.jpg,image,0,Real,0,Real,image_binary_input,image
741,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000413_Extrapolation_000413.mp4,video,1,Fake,1,Fake,video_test,video
742,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002119_002089.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
743,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000450_Change_of_style_000450.mp4,video,1,Fake,1,Fake,video_test,video
744,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000573_TI2V_000573.mp4,video,1,Fake,1,Fake,video_test,video
745,/content/drive/MyDrive/skripsi/dataset_image/real/000991_000819.jpg,image,0,Real,0,Real,image_binary_input,image
746,/content/drive/MyDrive/skripsi/dataset_image/tampered/002418_002487.jpg,image,1,Fake,2,Tampered,image_binary_input,image
